capture_time,OBJECTID,street,level,speedKMH,delay,length,uuid,updateDate,pubMillis,country,city,turnType,type,endNode,speed,roadType,SHAPE_Length
2026-05-12 01:25:18,21990,ההגנה,5,0,-1,299,700590302,1778559786151,1778526167007,IL,תל אביב - יפו,NONE,,,0,2,299.00864922995567
2026-05-12 01:25:18,21991,זלוציסטי,5,0,-1,134,700386978,1778559786157,1778518936270,IL,תל אביב - יפו,NONE,,פייבל,0,1,134.2608896882126
2026-05-12 01:25:18,21992,ההגנה,5,0,-1,55,700585692,1778559786160,1778526166911,IL,תל אביב - יפו,NONE,,,0,2,54.641222321642175
2026-05-12 01:25:18,21993,ראול ולנברג,5,0,-1,33,700585698,1778559786165,1778526166916,IL,תל אביב - יפו,NONE,,,0,2,33.210314664038805
2026-05-12 01:25:18,21994,רוטשילד,5,0,-1,123,653744598,1778559786170,1777406634372,IL,תל אביב - יפו,NONE,,נחלת בנימין,0,2,122.6357477652558
2026-05-12 01:25:18,21995,אלנבי,5,0,-1,28,701026540,1778559786175,1778547560269,IL,תל אביב - יפו,NONE,,,0,2,27.48281281017086
2026-05-12 01:25:18,21996,ראול ולנברג,5,0,-1,147,700585700,1778559786179,1778526167039,IL,תל אביב - יפו,NONE,,,0,2,147.37915890702732
2026-05-12 01:25:18,21997,ארלוזורוב,5,0,-1,134,700590308,1778559786184,1778526167034,IL,תל אביב - יפו,NONE,,אבן גבירול,0,2,133.75183320074245
2026-05-12 01:25:18,21998,בן יהודה,5,0,-1,22,700592360,1778559786190,1778526167436,IL,תל אביב - יפו,NONE,,בן גוריון,0,2,21.90125110675583
2026-05-12 01:25:18,21999,ההגנה,5,0,-1,39,700590322,1778559786194,1778526167884,IL,תל אביב - יפו,NONE,,,0,2,39.2637771996595
2026-05-12 01:25:18,22000,העליה,5,0,-1,72,643684200,1778559786199,1777192569873,IL,תל אביב - יפו,NONE,,וולפסון,0,2,71.82588460828747
2026-05-12 01:25:18,22001,שריד,5,0,-1,28,643686204,1778559786203,1777192635478,IL,תל אביב - יפו,NONE,,נבטים,0,1,28.5139983165192
2026-05-12 01:25:18,22002,"מזא""ה",5,0,-1,31,700585648,1778559786207,1778526165625,IL,תל אביב - יפו,NONE,,,0,1,30.820488314976252
2026-05-12 01:25:18,22003,עליית הנוער,5,0,-1,87,700585654,1778559786212,1778526165647,IL,גבעתיים,NONE,,,0,2,87.13667712390146
2026-05-12 01:25:18,22004,שריד,5,0,-1,33,643686184,1778559786216,1777192635284,IL,תל אביב - יפו,NONE,,הסנה,0,1,32.99566116509199
2026-05-12 01:25:18,22005,אלנבי,5,0,-1,94,700585658,1778559786220,1778526165846,IL,תל אביב - יפו,NONE,,ברנר,0,2,94.1387274169677
2026-05-12 01:25:18,22006,ישראל גורי,5,0,-1,10,700590268,1778559786224,1778526166211,IL,תל אביב - יפו,NONE,,,0,1,10.004249097078025
2026-05-12 01:25:18,22007,העליה,5,0,-1,48,666109130,1778559786229,1777794430203,IL,תל אביב - יפו,NONE,,דרך בגין,0,2,47.73548470415667
2026-05-12 01:25:18,22008,נירים,3,4.45,118,181,701019722,1778559786233,1778548916529,IL,תל אביב - יפו,NONE,,,1.2361111640930176,1,181.42750822849752
2026-05-12 01:25:18,22009,אלנבי,5,0,-1,28,647726866,1778559786238,1777285227388,IL,תל אביב - יפו,NONE,,ביאליק,0,2,27.48281281017086
2026-05-12 01:25:18,22010,אלנבי,5,0,-1,65,643815888,1778559786242,1777197440746,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,2,64.7795531023734
2026-05-12 01:25:18,22011,ערבי נחל,5,0,-1,185,700587602,1778559786247,1778526166289,IL,גבעתיים,NONE,,,0,2,184.98693622404943
2026-05-12 01:25:18,22012,ישראל מסלנט,5,0,-1,178,679347182,1778559786252,1778006947934,IL,תל אביב - יפו,NONE,,,0,2,177.7923030150327
2026-05-12 01:25:18,22013,עליית הנוער,5,0,-1,101,700587600,1778559786258,1778526166268,IL,גבעתיים,NONE,,פטאי,0,2,100.95800935080298
2026-05-12 01:25:18,22014,ראול ולנברג,5,0,-1,33,700587606,1778559786263,1778526166297,IL,תל אביב - יפו,NONE,,,0,2,33.45569757252067
2026-05-12 01:25:18,22015,ישראל גורי,5,0,-1,34,700587604,1778559786267,1778526166297,IL,תל אביב - יפו,NONE,,די רוסי,0,1,34.147758718870435
2026-05-12 01:25:18,22016,רוטשילד,5,0,-1,82,653732716,1778559786272,1777406128249,IL,תל אביב - יפו,NONE,,אלנבי,0,2,82.46810777524219
2026-05-12 01:25:18,22017,ל-20 איילון צפון,5,0,-1,104,701017704,1778559786276,1778547559975,IL,תל אביב - יפו,NONE,,תל אביב - יפו,0,4,104.33059428305414
2026-05-12 01:25:18,22018,דרך אם המושבות,5,0,-1,281,665265670,1778559786282,1777785107085,IL,בני ברק,NONE,,,0,2,281.5523542778019
2026-05-12 01:25:18,22019,אלנבי,5,0,-1,78,643687934,1778559786287,1777192634330,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,77.62666165676383
2026-05-12 01:25:18,22020,ההגנה,5,0,-1,131,700587622,1778559786292,1778526167161,IL,תל אביב - יפו,NONE,,,0,1,130.4978237366443
2026-05-12 01:25:18,22021,העליה,5,0,-1,61,643687930,1778559786296,1777192634366,IL,תל אביב - יפו,NONE,,לוינסקי,0,2,61.0357174128435
2026-05-12 01:25:18,22022,בן יהודה,5,0,-1,91,700587630,1778559786301,1778526167381,IL,תל אביב - יפו,NONE,,,0,2,90.93618971558625
2026-05-12 01:25:18,22023,בן יהודה,5,0,-1,161,700587634,1778559786307,1778526167393,IL,תל אביב - יפו,NONE,,ז`בוטינסקי,0,2,161.2937471647644
2026-05-12 01:25:18,22024,ההגנה,5,0,-1,96,700587638,1778559786313,1778526167656,IL,תל אביב - יפו,NONE,,,0,1,96.08330656236423
2026-05-12 01:25:18,22025,ההגנה,5,0,-1,97,700598272,1778559786336,1778526478637,IL,תל אביב - יפו,NONE,,,0,2,97.46407750532411
2026-05-12 01:25:18,22026,אלנבי,5,0,-1,70,643808668,1778559786341,1777197364084,IL,תל אביב - יפו,NONE,,לילינבלום,0,2,69.74132562540778
2026-05-12 01:25:18,22027,ישראל גורי,5,0,-1,31,700589574,1778559786345,1778526165412,IL,תל אביב - יפו,NONE,,דרך קיבוץ גלויות,0,1,31.03757696062492
2026-05-12 01:25:18,22028,אלנבי,5,0,-1,63,700589572,1778559786349,1778526165401,IL,תל אביב - יפו,NONE,,מונטיפיורי,0,2,63.19181117896047
2026-05-12 01:25:18,22029,ההגנה,5,0,-1,77,700589576,1778559786353,1778526165417,IL,תל אביב - יפו,NONE,,"אצ""ל",0,2,76.60620583349689
2026-05-12 01:25:18,22030,בן יהודה,5,0,-1,98,700589582,1778559786357,1778526165960,IL,תל אביב - יפו,NONE,,ישורון,0,2,98.09995542557346
2026-05-12 01:25:18,22031,4870,5,0,-1,200,643684750,1778559786361,1777192633352,IL,תל אביב - יפו,NONE,,4869,0,1,200.28417935535367
2026-05-12 01:25:18,22032,עליית הנוער,5,0,-1,81,700589590,1778559786365,1778526166350,IL,גבעתיים,NONE,,בורוכוב,0,2,80.9977411818854
2026-05-12 01:25:18,22033,בן יהודה,5,0,-1,206,700589588,1778559786371,1778526166334,IL,תל אביב - יפו,NONE,,ארלוזורוב,0,2,206.41031511576742
2026-05-12 01:25:18,22034,אלנבי,5,0,-1,70,643686278,1778559786376,1777192635677,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,2,69.74132562540778
2026-05-12 01:25:18,22035,פייבל,5,0,-1,194,700375134,1778559786380,1778518596583,IL,תל אביב - יפו,NONE,,ליסין,0,1,194.3238580600486
2026-05-12 01:25:18,22036,בן יהודה,5,0,-1,80,700589602,1778559786385,1778526166739,IL,תל אביב - יפו,NONE,,,0,2,79.83857964638165
2026-05-12 01:25:18,22037,ההגנה,5,0,-1,118,700589614,1778559786390,1778526166796,IL,תל אביב - יפו,NONE,,,0,2,117.84768237303902
2026-05-12 01:25:18,22038,אלנבי,5,0,-1,109,700589626,1778559786394,1778526167831,IL,תל אביב - יפו,NONE,,,0,2,108.64038153491292
2026-05-12 01:25:18,22039,אלנבי,5,0,-1,95,700589628,1778559786398,1778526167841,IL,תל אביב - יפו,NONE,,פינסקר,0,2,95.24242765792431
2026-05-12 05:03:36,1742,לה גווארדיה,3,8.99,119,512,701331914,1778572985807,1778561364036,IL,תל אביב - יפו,NONE,,המעפילים,2.4972221851348877,2,512.2730281981444
2026-05-12 05:03:36,1743,שביל המפעל,5,0,-1,87,666105790,1778572985830,1777794428827,IL,תל אביב - יפו,NONE,,,0,1,86.93544559014383
2026-05-12 05:03:36,1744,נחלת בנימין,2,6.88,86,288,701387230,1778572985836,1778562004803,IL,תל אביב - יפו,NONE,,ידידיה פרנקל,1.9111111164093018,1,288.1981266654399
2026-05-12 05:03:36,1745,אבא הלל,3,12.26,118,640,701309414,1778572985843,1778561206112,IL,רמת גן,NONE,,,3.405555486679077,2,640.6978760491893
2026-05-12 05:03:36,1746,,5,0,-1,13,646139560,1778572985850,1777255364403,IL,תל אביב - יפו,NONE,,שטרית,0,1,12.750098038838031
2026-05-12 05:03:36,1747,משה דיין,2,13.79,62,529,701401592,1778572985855,1778562170594,IL,תל אביב - יפו,NONE,,לה גווארדיה,3.8305554389953613,2,528.8937751289103
2026-05-12 05:03:36,1748,,5,0,-1,331,643685988,1778572985861,1777192633912,IL,בני ברק,NONE,,רח’ 600,0,2,330.78982632396867
2026-05-12 05:03:36,1749,הרצל,4,4.8,324,601,701266418,1778572985865,1778560574041,IL,תל אביב - יפו,NONE,,רוטשילד,1.3333333730697632,2,600.3776993976246
2026-05-12 05:03:36,1750,לסקוב חיים,5,0,-1,94,643685916,1778572985871,1777192633778,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,1,94.02979400842023
2026-05-12 05:03:36,1751,העליה,5,0,-1,91,643683860,1778572985876,1777192566644,IL,תל אביב - יפו,NONE,,י.ל. פרץ,0,2,90.56486289328049
2026-05-12 05:03:36,1752,אריאל שרון,3,5.72,89,205,701383042,1778572985880,1778561925870,IL,גבעתיים,NONE,,,1.5888888835906982,2,205.7977122325109
2026-05-12 05:03:36,1753,בן גוריון,5,0,-1,5,667340702,1778572985887,1777818046718,IL,תל אביב - יפו,NONE,,,0,2,4.845203813897245
2026-05-12 05:03:36,1754,אלנבי,5,0,-1,88,643687940,1778572985891,1777192634373,IL,תל אביב - יפו,NONE,,לילינבלום,0,2,88.41571183924933
2026-05-12 05:03:36,1755,העליה,5,0,-1,55,643683894,1778572985896,1777192563188,IL,תל אביב - יפו,NONE,,הקונגרס,0,2,55.311120944846344
2026-05-12 05:03:36,1756,מנהרת הסיטי,5,0,-1,31,643687978,1778572985901,1777192634722,IL,גבעתיים,NONE,,,0,1,30.458033988906507
2026-05-12 05:03:36,1757,שביל המפעל,5,0,-1,87,701024690,1778572985906,1778547559581,IL,תל אביב - יפו,NONE,,התנופה,0,1,86.93544559014383
2026-05-12 05:03:36,1758,שריד,5,0,-1,23,701024694,1778572985910,1778547559636,IL,תל אביב - יפו,NONE,,החיטה,0,1,22.849299770669653
2026-05-12 05:03:36,1759,מאנה,4,1.27,467,178,701405518,1778572985913,1778562173495,IL,תל אביב - יפו,NONE,,אבן גבירול,0.35277777910232544,1,177.56997577463386
2026-05-12 05:03:36,1760,פרופסור יחזקאל קויפמן,2,7.46,74,310,701382988,1778572985918,1778561924602,IL,תל אביב - יפו,NONE,,דוד רזיאל,2.0722222328186035,2,309.87450582184306
2026-05-12 05:03:36,1761,בן צבי,3,10.08,197,755,701217096,1778572985924,1778559875282,IL,תל אביב - יפו,NONE,,פנחס לבון,2.799999952316284,2,754.0804644049105
2026-05-12 05:03:36,1762,אלנבי,5,0,-1,62,643688152,1778572985931,1777192635974,IL,תל אביב - יפו,NONE,,"מזא""ה",0,2,62.44255119618467
2026-05-12 05:03:36,1763,שריד,5,0,-1,4,643688148,1778572985937,1777192635936,IL,תל אביב - יפו,NONE,,בצרה,0,1,4.320300916258285
2026-05-12 05:03:36,1764,אלנבי,5,0,-1,133,643686096,1778572985942,1777192634348,IL,תל אביב - יפו,NONE,,אחד העם,0,2,132.87960753972357
2026-05-12 05:03:36,1765,שד` ירושלים,2,20.62,94,1396,701311326,1778572985946,1778561209696,IL,תל אביב - יפו,NONE,,,5.72777795791626,2,1397.6428406046564
2026-05-12 05:03:36,1766,אלנבי,5,0,-1,88,643688184,1778572985957,1777192636421,IL,תל אביב - יפו,NONE,,לבונטין,0,2,87.8740661487836
2026-05-12 05:03:36,1767,דרך נמיר,3,8.27,177,504,701190520,1778572985961,1778559335788,IL,תל אביב - יפו,NONE,,,2.297222137451172,2,505.31161138020263
2026-05-12 05:03:36,1768,רביבים,3,3.89,145,241,701315450,1778572985966,1778561286465,IL,גבעתיים,NONE,,,1.0805555582046509,1,241.32732652800638
2026-05-12 05:03:36,1769,משה סנה,3,14.74,132,748,701172086,1778572985973,1778558955371,IL,רמת השרון,NONE,,משה סנה,4.094444274902344,2,747.1845221636753
2026-05-12 05:03:36,1770,אלנבי,5,0,-1,116,666113906,1778572985980,1777794429605,IL,תל אביב - יפו,NONE,,ביאליק,0,2,116.13027119669941
2026-05-12 05:03:36,1771,אלנבי,5,0,-1,78,643688076,1778572985984,1777192635019,IL,תל אביב - יפו,NONE,,אחד העם,0,2,77.62666165676383
2026-05-12 05:03:36,1772,אלנבי,5,0,-1,2,694110594,1778572985988,1778404182420,IL,תל אביב - יפו,NONE,,,0,2,1.5500322566098454
2026-05-12 05:03:36,1773,לסקוב חיים,5,0,-1,94,694110648,1778572985992,1778404183647,IL,תל אביב - יפו,NONE,,איתמר בן אבי,0,1,94.02979400842021
2026-05-12 05:03:36,1774,ידידיה פרנקל,2,2.8,121,155,701303100,1778572985996,1778561127375,IL,תל אביב - יפו,NONE,,העליה,0.7777777910232544,1,154.88282441822716
2026-05-12 05:03:36,1775,4870,5,0,-1,200,643686060,1778572986000,1777192634114,IL,תל אביב - יפו,NONE,,,0,1,200.28417935535367
2026-05-12 05:03:36,1776,גרוזנברג,5,0,-1,11,643688110,1778572986004,1777192637174,IL,תל אביב - יפו,NONE,,אלנבי,0,1,10.724942890451869
2026-05-12 05:03:36,1777,דרך השופט מאיר שמגר,3,21.18,88,801,701405390,1778572986009,1778562169774,IL,רמת השרון,NONE,,,5.883333206176758,2,800.8583303463353
2026-05-12 05:03:36,1778,שד` לוי אשכול,3,9.19,286,892,701094094,1778572986014,1778556963614,IL,חולון,NONE,,,2.5527777671813965,2,890.947947612483
2026-05-12 05:03:36,1779,שטנד,2,4.93,94,238,701366492,1778572986021,1778561766597,IL,תל אביב - יפו,NONE,,פרישמן,1.369444489479065,1,238.25317440072564
2026-05-12 05:03:36,1780,אלנבי,5,0,-1,28,701026540,1778572986027,1778547560269,IL,תל אביב - יפו,NONE,,,0,2,27.48281281017086
2026-05-12 05:03:36,1781,לוי אשכול,3,10.39,67,372,701405410,1778572986031,1778562170770,IL,תל אביב - יפו,NONE,,איינשטיין,2.88611102104187,2,372.62638908588633
2026-05-12 05:03:36,1782,ארלוזורוב,3,6.59,128,343,701405408,1778572986036,1778562170574,IL,תל אביב - יפו,NONE,,,1.8305555582046509,2,343.55016521683757
2026-05-12 05:03:36,1783,יד המעביר,4,5.04,213,375,701397244,1778572986041,1778562096788,IL,תל אביב - יפו,NONE,,מבצע קדש,1.399999976158142,2,375.3486939012256
2026-05-12 05:03:36,1784,העליה,5,0,-1,72,643684200,1778572986045,1777192569873,IL,תל אביב - יפו,NONE,,וולפסון,0,2,71.82588460828747
2026-05-12 05:03:36,1785,לה גווארדיה,2,12.38,63,429,701405428,1778572986049,1778562171375,IL,תל אביב - יפו,NONE,,,3.4388887882232666,2,429.91075820759846
2026-05-12 05:03:36,1786,ז`בוטינסקי,4,4.82,238,454,701341832,1778572986055,1778561602731,IL,תל אביב - יפו,NONE,,רמז,1.3388888835906982,2,453.9022574023876
2026-05-12 05:03:36,1787,יהודה הלוי,2,3.92,113,194,701278340,1778572986067,1778560733089,IL,תל אביב - יפו,NONE,,הרצל,1.0888888835906982,1,193.71396774690007
2026-05-12 05:03:36,1788,אברהם שלונסקי,2,5.07,81,178,701341828,1778572986072,1778561602646,IL,תל אביב - יפו,NONE,,,1.4083333015441895,2,178.05270755065493
2026-05-12 05:03:36,1789,שטרית,2,17.7,75,664,701280408,1778572986076,1778560811908,IL,תל אביב - יפו,NONE,,,4.916666507720947,2,664.2266974619902
2026-05-12 05:03:36,1790,ערבי נחל,4,3.5,182,228,701184150,1778572986085,1778559186367,IL,תל אביב - יפו,NONE,,זאב ז`בוטינסקי,0.9722222089767456,2,227.84261366562401
2026-05-12 05:03:36,1791,פנקס,3,9.67,172,729,701274258,1778572986089,1778560664778,IL,תל אביב - יפו,NONE,,,2.6861112117767334,2,728.7445663934831
2026-05-12 05:03:36,1792,שריד,5,0,-1,28,643686204,1778572986097,1777192635478,IL,תל אביב - יפו,NONE,,נבטים,0,1,28.5139983165192
2026-05-12 05:03:36,1793,לכיש,3,3.48,140,169,701397152,1778572986102,1778562091696,IL,גבעתיים,NONE,,"הל""ה",0.9666666388511658,1,169.42489472054245
2026-05-12 05:03:36,1794,שריד,5,0,-1,33,643686184,1778572986105,1777192635284,IL,תל אביב - יפו,NONE,,הסנה,0,1,32.99566116509199
2026-05-12 05:03:36,1795,אלנבי,5,0,-1,28,647726866,1778572986111,1777285227388,IL,תל אביב - יפו,NONE,,ביאליק,0,2,27.48281281017086
2026-05-12 05:03:36,1796,דרך אם המושבות,5,0,-1,281,665265670,1778572986114,1777785107085,IL,בני ברק,NONE,,,0,2,281.5523542778019
2026-05-12 05:03:36,1797,משה סנה,4,6.14,97,206,701397094,1778572986118,1778562088929,IL,רמת השרון,NONE,,,1.7055555582046509,2,206.1784309235291
2026-05-12 05:03:36,1798,ההגנה,2,11.33,75,510,701397116,1778572986124,1778562090106,IL,תל אביב - יפו,NONE,,לוינסקי,3.1472222805023193,2,510.18921324375214
2026-05-12 05:03:36,1799,הגבורה,4,4.48,132,199,701368334,1778572986132,1778561765270,IL,תל אביב - יפו,NONE,,דם המכבים,1.244444489479065,1,199.56578702743172
2026-05-12 05:03:36,1800,אבא הלל,4,7.83,432,1244,701274112,1778572986137,1778560653287,IL,רמת גן,NONE,,,2.174999952316284,2,1243.5550219415027
2026-05-12 05:03:36,1801,יהודה הימית,2,12.63,66,614,701388826,1778572986146,1778562007133,IL,תל אביב - יפו,NONE,,בן צבי,3.508333444595337,2,614.0694024161938
2026-05-12 05:03:36,1802,הדר,3,5.15,129,244,701368344,1778572986155,1778561765534,IL,רמת גן,NONE,,התקווה,1.4305555820465088,1,244.4471871115173
2026-05-12 05:03:36,1803,"לח""י",4,5.89,103,227,701163538,1778572986160,1778558956284,IL,תל אביב - יפו,NONE,,חירותנו,1.6361111402511597,2,226.70370202803855
2026-05-12 05:03:36,1804,אלנבי,5,0,-1,70,643686278,1778572986165,1777192635677,IL,תל אביב - יפו,NONE,,יהודה הלוי,0,2,69.74132562540778
2026-05-12 05:03:36,1805,ביאליק,3,6.31,96,256,701388840,1778572986169,1778562007955,IL,רמת גן,NONE,,,1.7527778148651123,2,256.2726773063619
2026-05-12 05:03:36,1806,גבעתי,3,6.47,88,328,701388838,1778572986175,1778562007837,IL,תל אביב - יפו,NONE,,ההגנה,1.7972222566604614,1,328.1105156298382
2026-05-12 05:03:36,1807,מנחם בגין (כביש שירות),3,10.15,80,392,701388862,1778572986182,1778562008785,IL,תל אביב - יפו,NONE,,דרך בגין,2.819444417953491,1,391.8431456022936
2026-05-12 05:03:36,1808,הלוחמים,3,11.58,92,571,701366330,1778572986189,1778561761698,IL,חולון,NONE,,תל גיבורים,3.2166666984558105,2,570.8866080272268
2026-05-12 05:03:36,1809,קרליבך,4,3.3,289,295,701249594,1778572986197,1778560420335,IL,תל אביב - יפו,NONE,,החשמונאים,0.9166666865348816,2,294.19000665002784
2026-05-12 05:03:36,1810,ארלוזורוב,2,6.83,87,268,701402062,1778572986202,1778562087960,IL,תל אביב - יפו,NONE,,ארבע ארצות,1.8972222805023193,1,268.2206398854025
2026-05-12 05:03:36,1811,שריד,5,0,-1,33,696368000,1778572986207,1778461170362,IL,תל אביב - יפו,NONE,,החיטה,0,1,32.99566116509199
2026-05-12 05:03:36,1812,עולי הגרדום,2,12.28,66,430,701410250,1778572986212,1778562173322,IL,תל אביב - יפו,NONE,,הרוגי המלכות,3.4111111164093018,1,429.8348880629087
2026-05-12 05:03:36,1813,נחום סוקולוב,3,6.3,114,337,701402052,1778572986218,1778562087637,IL,תל אביב - יפו,NONE,,ישעיהו,1.75,1,336.39666044729137
2026-05-12 05:03:36,1814,ל-דרך השלום,4,7.52,107,257,701363166,1778572986226,1778561764490,IL,תל אביב - יפו,NONE,,תל אביב - יפו,2.0888888835906982,4,256.4337814186616
2026-05-12 05:03:36,1815,דרך קיבוץ גלויות,4,6.97,277,652,701117398,1778572986231,1778557913632,IL,תל אביב - יפו,NONE,,ל-20 איילון דרום,1.9361110925674438,2,652.3063953462828
2026-05-12 05:03:36,1816,מנהרת הסיטי,5,0,-1,24,696368028,1778572986238,1778461170785,IL,גבעתיים,NONE,,אריאל שרון,0,1,23.823608255326832
2026-05-12 05:03:36,1817,הקונגרס,4,1.73,279,161,701402110,1778572986243,1778562089104,IL,תל אביב - יפו,NONE,,העליה,0.48055556416511536,1,161.4012134407451
2026-05-12 05:03:36,1818,שריד,5,0,-1,23,696366000,1778572986248,1778461170491,IL,תל אביב - יפו,NONE,,נבטים,0,1,22.849299770669653
2026-05-12 05:03:36,1819,יהודה בורלא,3,9.46,86,405,701402098,1778572986252,1778562088679,IL,תל אביב - יפו,NONE,,,2.6277778148651123,1,404.3659885576678
2026-05-12 05:03:36,1820,שריד,5,0,-1,4,696366012,1778572986260,1778461170954,IL,תל אביב - יפו,NONE,,,0,1,4.320300916258285
2026-05-12 05:03:36,1821,דרך אם המושבות,4,12.01,405,1831,701111284,1778572986264,1778557621389,IL,בני ברק,NONE,,,3.336111068725586,2,1832.3277791841024
2026-05-12 05:03:36,1822,שטרית,4,8.45,339,1030,701293454,1778572986278,1778561047413,IL,תל אביב - יפו,NONE,,בני אפרים,2.347222328186035,2,1029.9384765326158
2026-05-12 05:03:36,1823,נצח ישראל,4,6.24,95,223,701410186,1778572986287,1778562170996,IL,תל אביב - יפו,NONE,,אבן גבירול,1.7333333492279053,1,222.58819934243937
2026-05-12 05:03:36,1824,אלנבי,5,0,-1,62,694108946,1778572986296,1778404183263,IL,תל אביב - יפו,NONE,,בית השואבה,0,2,62.44255119618467
2026-05-12 05:03:36,1825,אברבנאל,3,7.08,283,905,701293470,1778572986300,1778561047996,IL,בני ברק,NONE,,,1.9666666984558105,2,904.4573251769834
2026-05-12 05:03:36,1826,יפת,3,10.25,116,540,701295518,1778572986313,1778561049218,IL,תל אביב - יפו,NONE,,לואי פסטר,2.847222328186035,2,541.4682097248087
2026-05-12 05:03:36,1827,"ל- רח` לה גוורדיה, 20 איילון צפון",4,4.42,129,237,701379482,1778572986318,1778561927334,IL,תל אביב - יפו,NONE,,תל אביב - יפו,1.2277777194976807,4,236.05959183293112
2026-05-12 05:03:36,1828,המסגר,3,6.93,110,287,701340570,1778572986324,1778561524270,IL,תל אביב - יפו,NONE,,,1.9249999523162842,2,287.40401807139466
2026-05-12 05:03:36,1829,החרש,3,5.05,103,213,701358996,1778572986331,1778561685621,IL,תל אביב - יפו,NONE,,המסגר,1.4027777910232544,2,212.12736880699322
2026-05-12 05:03:36,1830,יפת,3,6.78,269,653,701240210,1778572986335,1778560183427,IL,תל אביב - יפו,NONE,,הלוטוס,1.8833333253860474,2,652.5106604906401
2026-05-12 05:03:36,1831,החשמונאים,4,4.02,148,253,701363118,1778572986344,1778561762906,IL,תל אביב - יפו,NONE,,קרליבך,1.1166666746139526,2,252.94694786859435
2026-05-12 05:03:36,1832,נורדאו,4,4.13,254,454,701254586,1778572986350,1778560418757,IL,תל אביב - יפו,NONE,,אבן גבירול,1.1472222805023193,2,454.5621957840553
2026-05-12 05:03:36,1833,לה גווארדיה,3,12.13,135,754,701402036,1778572986355,1778562087342,IL,תל אביב - יפו,NONE,,רח` 1115,3.3694443702697754,2,752.1323981563196
2026-05-12 05:03:36,1834,,4,7.46,105,300,701221814,1778572986363,1778560033615,IL,תל אביב - יפו,NONE,,תל אביב - יפו,2.0722222328186035,4,300.2399200533855
2026-05-12 05:03:36,1835,קדש ברנע,3,7.34,83,256,701403992,1778572986369,1778562088837,IL,תל אביב - יפו,NONE,,מבצע קדש,2.038888931274414,1,255.07397779186414
2026-05-12 05:03:36,1836,הרצל,4,3.56,512,627,701180754,1778572986377,1778559183663,IL,רמת גן,NONE,,,0.9888888597488403,2,627.522278727821
2026-05-12 05:03:36,1837,חיים לבנון,3,12.21,70,535,701385554,1778572986386,1778562006469,IL,תל אביב - יפו,NONE,,שד` קרן קיימת לישראל,3.3916666507720947,2,534.0132112354011
2026-05-12 05:03:36,1838,ההגנה,3,5.97,268,720,701340496,1778572986392,1778561522007,IL,תל אביב - יפו,NONE,,"אצ""ל",1.6583333015441895,2,720.0267916892528
2026-05-12 05:03:36,1839,אלנבי,5,0,-1,88,643810556,1778572986399,1777197440346,IL,תל אביב - יפו,NONE,,רוטשילד,0,2,88.41571183924933
2026-05-12 05:03:36,1840,שריד,5,0,-1,28,701021038,1778572986403,1778547559748,IL,תל אביב - יפו,NONE,,בצרה,0,1,28.5139983165192
2026-05-12 05:03:36,1841,רבי עקיבא,3,8.95,85,308,701356900,1778572986407,1778561683427,IL,בני ברק,NONE,,בן פתחיה,2.4861111640930176,2,308.33658029440045
2026-05-12 05:03:36,1842,תל גיבורים,3,14.54,91,566,701148006,1778572986414,1778558429737,IL,תל אביב - יפו,NONE,,,4.038888931274414,2,565.1326988242022
2026-05-12 05:03:36,1843,הורודצקי,4,6.87,163,426,701285218,1778572986422,1778560891534,IL,תל אביב - יפו,NONE,,משה דיין,1.9083333015441895,2,427.1848760932227
2026-05-12 05:03:36,1844,אורים,2,7.51,94,318,701358960,1778572986430,1778561684194,IL,תל אביב - יפו,NONE,,שתולים,2.086111068725586,1,318.11534923577534
2026-05-12 05:03:36,1845,,3,18.7,112,767,701395724,1778572986435,1778562091019,IL,רמת השרון,NONE,,רמת השרון,5.19444465637207,4,766.9627461737471
2026-05-12 05:03:36,1846,רדינג,2,13.17,123,827,701379338,1778572986444,1778561924832,IL,תל אביב - יפו,NONE,,,3.6583333015441895,1,826.6236483318589
2026-05-12 05:03:36,1847,לה גווארדיה,4,6.4,265,661,701395720,1778572986457,1778562090770,IL,תל אביב - יפו,NONE,,ל-20 איילון צפון,1.7777777910232544,2,661.5621605127238
2026-05-12 05:03:36,1848,"ל-44 חולון (שד` קוגל) יפו, רמלה",4,4.12,361,465,701090574,1778572986465,1778556890770,IL,תל אביב - יפו,NONE,,חולון,1.144444465637207,4,465.5543075859369
2026-05-12 05:03:36,1849,ויצמן,4,4.69,291,498,701244162,1778572986471,1778560262163,IL,תל אביב - יפו,NONE,,,1.3027777671813965,2,498.71894302564175
2026-05-12 05:03:36,1850,מזרחי,3,4.64,81,167,701395712,1778572986479,1778562090578,IL,תל אביב - יפו,NONE,,דרך יפו,1.288888931274414,1,167.49664989341352
2026-05-12 05:03:36,1851,היינריך היינה,4,8.84,155,498,701184794,1778572986483,1778559259337,IL,תל אביב - יפו,NONE,,,2.4555554389953613,2,498.0871704252902
2026-05-12 05:03:36,1852,,5,0,-1,331,696922976,1778572986490,1778476496657,IL,בני ברק,NONE,,דרך אם המושבות,0,2,331.3275607310837
